77	86380339200.000000	1121822587.012987
78	87966326784.000000	1127773420.307692
79	89340674048.000000	1130894608.202532
80	90100989952.000000	1126262374.400000
81	91578163200.000000	1130594607.407408
82	91934588928.000000	1121153523.512195
83	92879708160.000000	1119032628.433735
84	94769651712.000000	1128210139.428571
85	96550346752.000000	1135886432.376471
86	97259741184.000000	1130927223.069767
87	97751449600.000000	1123579880.459770
88	99669950464.000000	1132613073.454545
89	100422344704.000000	1128340951.730337
90	101896953856.000000	1132188376.177778
91	103950950400.000000	1142318136.263736
92	105215041536.000000	1143641755.826087
93	106626588672.000000	1146522458.838710
94	108470583296.000000	1153942375.489362
95	109414531072.000000	1151731906.021053
96	111398739968.000000	1160403541.333333
97	112254377984.000000	1157261628.701031
98	114004074496.000000	1163306882.612245
99	115473424384.000000	1166398226.101010
100	117429723136.000000	1174297231.360000
101	118465863680.000000	1172929343.366337
102	118929342464.000000	1165973945.725490
103	120969994240.000000	1174465963.495146
104	122945953792.000000	1182172632.615385
105	123263049728.000000	1173933806.933333
106	125155115008.000000	1180708632.150943
107	126531821568.000000	1182540388.485981
108	127459434496.000000	1180179949.037037
109	128790011904.000000	1181559742.238532
110	129393582080.000000	1176305291.636364
111	131081510912.000000	1180914512.720721
112	131741769728.000000	1176265801.142857
113	132701765632.000000	1174351908.247788
114	133187321856.000000	1168309840.842105
115	133590048768.000000	1161652597.982609
116	134183256064.000000	1156752207.448276
117	135378206720.000000	1157078689.914530
118	136272633856.000000	1154852829.288136
119	136636858368.000000	1148208893.848739
120	138584211456.000000	1154868428.800000
121	138805772288.000000	1147155142.876033
122	139076517888.000000	1139971458.098361
123	140140478464.000000	1139353483.447155
124	141773586432.000000	1143335374.451613
125	143888318464.000000	1151106547.712000
126	145896226816.000000	1157906562.031746
127	147366068224.000000	1160362741.921260
128	148188954624.000000	1157726208.000000
129	149799075840.000000	1161233146.046512
130	150590767104.000000	1158390516.184615
131	151222468608.000000	1154369989.374046
132	151721246720.000000	1149403384.242424
133	152976424960.000000	1150198683.909775
134	153501302784.000000	1145532110.328358
135	153828556800.000000	1139470791.111111
136	155400830976.000000	1142653168.941176
137	155670282240.000000	1136279432.408759
138	157374251008.000000	1140393123.246377
139	157726654464.000000	1134724132.834532
140	159326683136.000000	1138047736.685714
141	159486738432.000000	1131111620.085106
142	161527070720.000000	1137514582.535211
143	161639874560.000000	1130348773.146853
144	162759917568.000000	1130277205.333333
145	163138322432.000000	1125091878.841379
146	163653844992.000000	1120916746.520548
147	165367103488.000000	1124946282.231292
148	166940459008.000000	1127976074.378378
149	168350416896.000000	1129868569.771812
150	170427908096.000000	1136186053.973333
151	171801133056.000000	1137755848.052980
152	173432651776.000000	1141004288.000000
153	173633404928.000000	1134858855.738562
154	173923106816.000000	1129370823.480520
155	175040249856.000000	1129291934.554839
156	175208251392.000000	1123129816.615385
157	175358377984.000000	1116932343.847134
158	175797878784.000000	1112644802.430380
159	176788766720.000000	1111879035.974843
160	178549014528.000000	1115931340.800000
161	179780206592.000000	1116647245.913043
162	181402796032.000000	1119770345.876543
163	181514338304.000000	1113584897.570552
164	181853224960.000000	1108861127.804878
165	184000692224.000000	1115155710.448485
166	184439488512.000000	1111081256.096385
167	186350649344.000000	1115872151.760479
168	186620084224.000000	1110833834.666667
169	188762849280.000000	1116939936.568047
170	188878929920.000000	1111052528.941176
171	190748393472.000000	1115487681.122807
172	190903713792.000000	1109905312.744186
173	190912643072.000000	1103541289.433526
174	192894926848.000000	1108591533.609195
175	194170306560.000000	1109544608.914286
176	194557657088.000000	1105441233.454545
177	194907979776.000000	1101175026.983051
178	195749134336.000000	1099714237.842697
179	197709840384.000000	1104524247.955307
180	199470120960.000000	1108167338.666667
181	200241266688.000000	1106305340.817680
182	201427714048.000000	1106745681.582417
183	202672029696.000000	1107497430.032787
184	203643928576.000000	1106760481.391304
185	205120077824.000000	1108757177.427027
186	205334052864.000000	1103946520.774194
187	206473953280.000000	1104138787.593583
188	208100229120.000000	1106916112.340425
189	208753704960.000000	1104516957.460317
190	210884493312.000000	1109918385.852632
191	212123533312.000000	1110594415.246073
192	214008201216.000000	1114626048.000000
193	215614111744.000000	1117171563.440414
194	216964677632.000000	1118374626.969072
195	217040748544.000000	1113029479.712821
196	218646642688.000000	1115544095.346939
197	220436004864.000000	1118964491.695431
198	222423236608.000000	1123349679.838384
199	224298565632.000000	1127128470.512563
200	226083209216.000000	1130416046.080000
201	228186521600.000000	1135256326.368159
202	229783846912.000000	1137543796.594059
203	231723810816.000000	1141496605.004926
204	233836068864.000000	1146255239.529412
205	235268177920.000000	1147649648.390244
206	236336037888.000000	1147262319.844660
207	236688162816.000000	1143421076.405797
208	238470594560.000000	1146493243.076923
209	240379592704.000000	1150141591.885167
210	240544940032.000000	1145452095.390476
211	241940168704.000000	1146635870.635071
212	242472845312.000000	1143739836.377358
213	243824640000.000000	1144716619.718310
214	244316700672.000000	1141666825.570093
215	245821276160.000000	1143354772.837209
216	246501736448.000000	1141211742.814815
217	247207772160.000000	1139206323.317972
218	247704764416.000000	1136260387.229358
219	247864016896.000000	1131799163.908676
220	249223528448.000000	1132834220.218182
221	249703825408.000000	1129881562.932127
222	251102117888.000000	1131090621.117117
223	252198813696.000000	1130936384.286995
224	254285021184.000000	1135200987.428571
225	254886412288.000000	1132828499.057778
226	256059162624.000000	1133005144.353982
227	257603780608.000000	1134818416.775330
228	257847050240.000000	1130908115.087719
229	258859548672.000000	1130391042.235808
230	260132012032.000000	1131008747.965217
231	262159925248.000000	1134891451.290043
232	263128268800.000000	1134173572.413793
233	263850573824.000000	1132405896.240343
234	265670967296.000000	1135346014.085470
235	266604085248.000000	1134485469.140425
236	266611032064.000000	1129707762.983051
237	267351785472.000000	1128066605.367089
238	268637011968.000000	1128726941.042017
239	270426390528.000000	1131491173.757322
240	270928674816.000000	1128869478.400000
241	272379248640.000000	1130204351.203320
242	273416372224.000000	1129819719.933884
243	274451316736.000000	1129429286.979424
244	275106201600.000000	1127484432.786885
245	276635385856.000000	1129124023.902041
246	277027422208.000000	1126127732.552845
247	278362783744.000000	1126974832.971660
248	278450536448.000000	1122784421.161290
249	279339565056.000000	1121845642.795181
250	280834179072.000000	1123336716.288000
251	282281443328.000000	1124627264.254980
252	283650752512.000000	1125598224.253968
253	284396191744.000000	1124095619.541502
254	284792651776.000000	1121230912.503937
255	286100684800.000000	1121963469.803921
256	287447482368.000000	1122841728.000000
257	289016709120.000000	1124578634.708171
258	289721876480.000000	1122953009.612403
259	291311943680.000000	1124756539.305019
260	291746185216.000000	1122100712.369231
261	293723832320.000000	1125378667.892720
262	295194329088.000000	1126695912.549618
263	296596930560.000000	1127744983.117871
264	297149399040.000000	1125565905.454545
265	298292805632.000000	1125633228.800000
266	298481025024.000000	1122109116.631579
267	299040440320.000000	1120001649.138577
268	300924600320.000000	1122852986.268657
269	302398046208.000000	1124156305.605948
270	302599340032.000000	1120738296.414815
271	302838317056.000000	1117484564.782288
272	303614853120.000000	1116231077.647059
273	304853286912.000000	1116678706.637363
274	306127208448.000000	1117252585.576642
275	307558612992.000000	1118394956.334545
276	308178747392.000000	1116589664.463768
277	309844705280.000000	1118572943.249098
278	310463987712.000000	1116776934.215827
279	311171874816.000000	1115311379.268817
280	311579377664.000000	1112783491.657143
281	313693274112.000000	1116346171.217082
282	313700974592.000000	1112414803.517730
283	315477786624.000000	1114762496.904594
284	316189638656.000000	1113343798.084507
285	316593799168.000000	1110855435.677193
286	317531160576.000000	1110248813.202797
287	319589810176.000000	1113553345.560976
288	321563197440.000000	1116538880.000000
289	323205758976.000000	1118359027.598616
290	324707024896.000000	1119679396.193104
291	324967170048.000000	1116725670.268041
292	326439895040.000000	1117944846.027397
293	327264174080.000000	1116942573.651877
294	328926920704.000000	1118799050.013605
295	330952114176.000000	1121871573.477966
296	332919799808.000000	1124729053.405406
297	334770765824.000000	1127174295.703704
298	335207890944.000000	1124858694.442953
299	336912252928.000000	1126796832.535117
300	338089148416.000000	1126963828.053333
301	338727567360.000000	1125340755.348837
302	340670906368.000000	1128049358.834437
303	342624337920.000000	1130773392.475248
304	344501190656.000000	1133227600.842105
305	345570934784.000000	1133019458.308197
306	346808320000.000000	1133360522.875817
307	347157823488.000000	1130807242.631922
308	347746041856.000000	1129045590.441558
309	349602709504.000000	1131400354.381877
310	350660132864.000000	1131161718.916129
311	351655854080.000000	1130726218.906752
312	353478934528.000000	1132945302.974359
313	354544025600.000000	1132728516.293930
314	355169042432.000000	1131111600.101911
315	355556491264.000000	1128750765.917460
316	357025742848.000000	1129828300.151899
317	358588153856.000000	1131192914.372240
318	358886768640.000000	1128574744.150943
319	360181923840.000000	1129096939.937304
320	361239379968.000000	1128873062.400000
321	363039260672.000000	1130963428.884735
322	364594593792.000000	1132281347.180124
323	364977291264.000000	1129960654.068111
324	365453967360.000000	1127944343.703704
325	366524530688.000000	1127767786.732308
326	366784937984.000000	1125107171.730061
327	367081816064.000000	1122574361.051988
328	367855861760.000000	1121511773.658537
329	368553394176.000000	1120223082.601824
330	370554634240.000000	1122892831.030303
331	372505575424.000000	1125394487.685801
332	373841526784.000000	1126028695.132530
333	375638589440.000000	1128043812.132132
334	377395511296.000000	1129926680.526946
335	378460831744.000000	1129733826.101493
336	379180187648.000000	1128512463.238095
337	380027011072.000000	1127676590.718101
338	381441835008.000000	1128526139.076923
339	382749409280.000000	1129054304.660767
340	383305416704.000000	1127368872.658823
341	383630180352.000000	1125015191.648094
342	383785959424.000000	1122181167.906433
343	384017563648.000000	1119584733.667639
344	385407418368.000000	1120370402.232558
345	386188247040.000000	1119386223.304348
346	386807300096.000000	1117940173.687861
347	387518955520.000000	1116769324.265130
348	387714711552.000000	1114122734.344828
349	388632379392.000000	1113559826.338109
350	390639190016.000000	1116111971.474286
351	391892402176.000000	1116502570.301994
352	392462467072.000000	1114950190.545455
353	393877127168.000000	1115799227.104816
354	395513036800.000000	1117268465.536723
355	396559777792.000000	1117069796.597183
356	396897517568.000000	1114880667.325843
357	398793834496.000000	1117069564.414566
358	400137453568.000000	1117702384.268157
359	401249239040.000000	1117685902.618384
360	401695571968.000000	1115821033.244444
361	402892914688.000000	1116046855.091413
362	403808157696.000000	1115492148.331492
363	405590441984.000000	1117329041.278237
364	406437396480.000000	1116586254.065934
365	406962077696.000000	1114964596.427397
366	407662198784.000000	1113831144.218579
367	409228476416.000000	1115063968.435967
368	410599981056.000000	1115760818.086957
369	412714926080.000000	1118468634.363144
370	413441294336.000000	1117408903.610811
371	415368806400.000000	1119592470.080863
372	415661031424.000000	1117368364.043011
373	416543178752.000000	1116737744.643432
374	416554778624.000000	1113782830.545455
375	418236858368.000000	1115298288.981333
376	419899834368.000000	1116754878.638298
377	420530487296.000000	1115465483.543766
378	420776738816.000000	1113165975.703704
379	422635470848.000000	1115133168.464380
380	424183824384.000000	1116273222.063158
381	424289402880.000000	1113620480.000000
382	425253863424.000000	1113230008.963351
383	427372281856.000000	1115854521.817232
384	428892520448.000000	1116907605.333333
385	429345374208.000000	1115182790.150649
386	430363049984.000000	1114930181.305700
387	432221028352.000000	1116850202.459948
388	432422715392.000000	1114491534.515464
389	432636526592.000000	1112176160.904884
390	433458774016.000000	1111432753.887179
391	434106793984.000000	1110247554.946291
392	435517947904.000000	1111015173.224490
393	437255471104.000000	1112609341.231552
394	437538291712.000000	1110503278.456853
395	437648916480.000000	1107971940.455696
396	437763637248.000000	1105463730.424242
397	438746578944.000000	1105155110.690176
398	440423481344.000000	1106591661.668342
399	441909706752.000000	1107543124.691729
400	442860109824.000000	1107150274.560000
401	443115896832.000000	1105027174.144638
402	444382117888.000000	1105428153.950249
403	445624713216.000000	1105768519.146402
404	446762647552.000000	1105848137.504951
405	448040501248.000000	1106272842.587654
406	448817725440.000000	1105462377.931035
407	449471184896.000000	1104351805.641278
408	451379691520.000000	1106322773.333333
409	452403134464.000000	1106120133.163814
410	452767809536.000000	1104311730.575610
411	454077186048.000000	1104810671.649635
412	455206207488.000000	1104869435.650486
413	456535343104.000000	1105412453.036319
414	457815654400.000000	1105834914.009662
415	458317430784.000000	1104379351.286747
416	460099420160.000000	1106008221.538461
417	460249923584.000000	1103716843.127098
418	460462161920.000000	1101584119.425837
419	462445838336.000000	1103689351.637232
420	462810152960.000000	1101928935.619048
421	463844671488.000000	1101768815.885986
422	464328916992.000000	1100305490.502370
423	466104385536.000000	1101901620.652482
424	466728943616.000000	1100775810.415094
425	467496009728.000000	1099990611.124706
426	469382103040.000000	1101835922.629108
427	470121381888.000000	1100986842.829040
428	471871389696.000000	1102503246.953271
429	473286901760.000000	1103232871.235431
430	473364922368.000000	1100848656.669767
431	473917816832.000000	1099577301.234339
432	475589115904.000000	1100900731.259259
433	476933357568.000000	1101462719.556582
434	478728880128.000000	1103061935.778802
435	479390629888.000000	1102047425.029885
436	479865241600.000000	1100608352.293578
437	480290471936.000000	1099062864.842105
438	481605681152.000000	1099556349.662101
439	481841315840.000000	1097588418.769932
440	483290021888.000000	1098386413.381818
441	484969906176.000000	1099705002.666667
442	486514950144.000000	1100712556.886878
443	486945193984.000000	1099199083.485327
444	487806730240.000000	1098663806.846847
445	488484601856.000000	1097718206.417978
446	489416622080.000000	1097346686.278027
447	489912696832.000000	1096001558.908278
448	490741071872.000000	1095404178.285714
449	491885363200.000000	1095513058.351893
450	492217630720.000000	1093816957.155555
451	493410353152.000000	1094036259.760532
452	493441646592.000000	1091685058.831858
453	494258159616.000000	1091077615.046358
454	495078866944.000000	1090482085.779736
455	495734718464.000000	1089526853.767033
456	497318297600.000000	1090610301.754386
457	497877614592.000000	1089447734.336980
458	499272744960.000000	1090115163.668122
459	500458848256.000000	1090324288.139434
460	502433644544.000000	1092247053.356522
461	503906795520.000000	1093073309.154013
462	505645793280.000000	1094471414.025974
463	507144404992.000000	1095344287.239741
464	507814313984.000000	1094427400.827586
465	509201350656.000000	1095056668.077419
466	509214261248.000000	1092734466.197425
467	510358781952.000000	1092845357.498929
468	512171048960.000000	1094382583.247863
469	513499168768.000000	1094880956.861407
470	514879324160.000000	1095487923.744681
471	515992813568.000000	1095526143.456475
472	516853334016.000000	1095028250.033898
473	517631049728.000000	1094357399.002114
474	519174815744.000000	1095305518.447257
475	520896872448.000000	1096624994.627368
476	522352459776.000000	1097379117.176471
477	522680762368.000000	1095766797.417191
478	522751410176.000000	1093622197.020921
479	522887921664.000000	1091624053.578288
480	524360482816.000000	1092417672.533333
481	524763398144.000000	1090984195.725572
482	526092599296.000000	1091478421.775934
483	527596486656.000000	1092332270.509317
484	528815882240.000000	1092594798.016529
485	528818307072.000000	1090347024.890722
486	528830562304.000000	1088128729.020576
487	529486053376.000000	1087240356.008214
488	530047762432.000000	1086163447.606557
489	531455148032.000000	1086820343.623722
490	533296742400.000000	1088360698.775510
491	533685796864.000000	1086936449.824847
492	534418849792.000000	1086217174.373984
493	535851958272.000000	1086920807.853955
494	537739624448.000000	1088541749.894737
495	539142586368.000000	1089176942.157576
496	539815247872.000000	1088337193.290323
497	541715791872.000000	1089971412.217304
498	542115790848.000000	1088585925.397590
499	542453235712.000000	1087080632.689379
500	543534415872.000000	1087068831.744000
501	545314603008.000000	1088452301.413174
502	546765570048.000000	1089174442.326693
503	548707270656.000000	1090869325.359841
504	549117689856.000000	1089519225.904762
505	549964939264.000000	1089039483.691089
506	551481180160.000000	1089883755.256917
507	553347186688.000000	1091414569.404339
508	554522705920.000000	1091580129.763780
509	556109594624.000000	1092553231.088409
510	558112112640.000000	1094337475.764706
511	558612742144.000000	1093175620.634051
512	560602546176.000000	1094926848.000000
513	561786781696.000000	1095100938.978558
514	563791265792.000000	1096870166.910506
515	564853014528.000000	1096801969.957282
516	566039674880.000000	1096976114.108527
517	568056414208.000000	1098755153.206963
518	569773654016.000000	1099949139.027027
519	571522023424.000000	1101198503.707129
520	572798664704.000000	1101535893.661538
521	574209982464.000000	1102130484.575816
522	576347373568.000000	1104113742.467433
523	578357100544.000000	1105845316.527725
524	579054075904.000000	1105065030.351145
525	580931616768.000000	1106536412.891428
526	582196789248.000000	1106838002.372624
527	583566360576.000000	1107336547.582543
528	585197027328.000000	1108327703.272727
529	586862231552.000000	1109380399.909263
530	588569313280.000000	1110508138.264151
531	589133643776.000000	1109479555.133710
532	590431518720.000000	1109833681.804511
533	591442018304.000000	1109647313.891182
534	591800565760.000000	1108240759.850187
535	593508892672.000000	1109362416.209346
536	595366641664.000000	1110758659.820895
537	597241430016.000000	1112181433.921788
538	598668279808.000000	1112766319.345725
539	599554064384.000000	1112345202.938776
540	600868257792.000000	1112718995.911111
541	602150076416.000000	1113031564.539741
542	603536490496.000000	1113535960.324723
543	604693004288.000000	1113615109.186004
544	605011574784.000000	1112153630.117647
545	606254989312.000000	1112394475.801835
546	606325768192.000000	1110486754.930403
547	607830933504.000000	1111208287.941499
548	608943669248.000000	1111211075.270073
549	610731687936.000000	1112443876.021858
550	611837739008.000000	1112432252.741818
551	612079632384.000000	1110852327.375681
552	613131485184.000000	1110745444.173913
553	614227443712.000000	1110718704.723327
554	614331580416.000000	1108901769.703971
555	616080408576.000000	1110054790.227027
556	616906424320.000000	1109543928.633094
557	618275799040.000000	1110010411.202873
558	619246714880.000000	1109761137.777778
559	619555913728.000000	1108329004.880143
560	620443009024.000000	1107933944.685714
561	620973522944.000000	1106904675.479501
562	621847052288.000000	1106489416.882562
563	621884538880.000000	1104590655.204263
564	623425552384.000000	1105364454.581560
565	624657629184.000000	1105588724.219469
566	626403442688.000000	1106719863.406360
567	627654721536.000000	1106974817.523809
568	628614103040.000000	1106714970.140845
569	629639217152.000000	1106571559.142355
570	631776346112.000000	1108379554.582456
571	631902437376.000000	1106659259.852890
572	632061886464.000000	1105003298.013986
573	633437945856.000000	1105476345.298429
574	634720616448.000000	1105785046.076655
575	635198636032.000000	1104693280.055652
576	635670626304.000000	1103594837.333333
577	637024075776.000000	1104027860.963605
578	639007326208.000000	1105549007.280277
579	640592052224.000000	1106376601.423143
580	641586036736.000000	1106182821.958621
581	642527854592.000000	1105899921.845095
582	644354473984.000000	1107138271.450172
583	646400311296.000000	1108748389.873070
584	648438087680.000000	1110339191.232877
585	650368843776.000000	1111741613.292308
586	652016025600.000000	1112655333.788396
587	652732334080.000000	1111980126.201022
588	653884981248.000000	1112049287.836735
589	654355595264.000000	1110960263.606112
590	655381102592.000000	1110815428.122034
591	657420845056.000000	1112387216.676819
592	658421907456.000000	1112199168.000000
593	660320944128.000000	1113526044.060708
594	662398173184.000000	1115148439.703704
595	662792830976.000000	1113937531.052101
596	663776460800.000000	1113718893.959732
597	665451954176.000000	1114659889.742043
598	667097890816.000000	1115548312.401338
599	669040902144.000000	1116929719.772955
600	669594091520.000000	1115990152.533333
601	671229673472.000000	1116854697.956739
602	673298776064.000000	1118436505.089701
603	674011414528.000000	1117763539.847430
604	674875506688.000000	1117343554.119205
605	676079796224.000000	1117487266.485950
606	677270454272.000000	1117608010.349835
607	678606536704.000000	1117967935.261944
608	679016792064.000000	1116803934.315789
609	680043216896.000000	1116655528.564860
610	680816541696.000000	1116092691.304918
611	682220716032.000000	1116564183.358429
612	684188958720.000000	1117955814.901961
613	684641419264.000000	1116870178.244698
614	685943947264.000000	1117172552.547231
615	687802482688.000000	1118378020.630894
616	688038215680.000000	1116945155.324675
617	688840441856.000000	1116435075.941653
618	689267802112.000000	1115320068.142395
619	690656182272.000000	1115761199.147011
620	691928956928.000000	1116014446.658065
621	693381824512.000000	1116556883.272142
622	694662463488.000000	1116820680.848875
623	694788882432.000000	1115230950.934189
624	695993368576.000000	1115373988.102564
625	697203752960.000000	1115526004.736000
626	697724764160.000000	1114576300.575080
627	697765396480.000000	1112863471.259968
628	698503790592.000000	1112267182.471338
629	698523254784.000000	1110529816.826709
630	700506898432.000000	1111915711.796825
631	701798481920.000000	1112200446.782884
632	703453528064.000000	1113059379.848101
633	705358790656.000000	1114310885.712480
634	707362947072.000000	1115714427.558360
635	707734601728.000000	1114542679.886614
636	708696604672.000000	1114302837.534591
637	709744001024.000000	1114197803.805337
638	711451738112.000000	1115128116.163009
639	712823996416.000000	1115530510.823161
640	714897752064.000000	1117027737.600000
641	715231330304.000000	1115805507.494540
642	715860279296.000000	1115047164.012461
643	717754793984.000000	1116259399.664075
644	718540832768.000000	1115746634.732919
645	720472375296.000000	1117011434.567442
646	722077941760.000000	1117767711.702786
647	723099713536.000000	1117619340.859351
648	723685933056.000000	1116799279.407408
649	725718859776.000000	1118210877.929122
650	725981528064.000000	1116894658.560000
651	727840587776.000000	1118034697.044547
652	729178898432.000000	1118372543.607362
653	730722205696.000000	1119023285.905054
654	732707618816.000000	1120348041.003058
655	733102866432.000000	1119241017.453435
656	733709074432.000000	1118458954.926829
657	734068080640.000000	1117303014.672755
658	734503960576.000000	1116267417.288754
659	735848562688.000000	1116613903.927162
660	736227033088.000000	1115495504.678788
661	736499073024.000000	1114219475.074130
662	736987709440.000000	1113274485.558912
663	739021225984.000000	1114662482.630468
664	739050979328.000000	1113028583.325301
665	739396354048.000000	1111874216.613534
666	739654041600.000000	1110591654.054054
667	740645863424.000000	1110413588.341829
668	742038634496.000000	1110836279.185629
669	744004059136.000000	1112113690.786248
670	744220655616.000000	1110777097.934328
671	745539698688.000000	1111087479.415797
672	745691217920.000000	1109659550.476191
673	746536763392.000000	1109267107.566122
674	747602837504.000000	1109203023.002967
675	748540395520.000000	1108948734.103704
676	749169999872.000000	1108239644.781065
677	749694156800.000000	1107376893.353028
678	751653486592.000000	1108633461.050148
679	752869310464.000000	1108791326.162003
680	753278844928.000000	1107763007.247059
681	753353424896.000000	1106245851.535976
682	754280824832.000000	1105983614.123167
683	756028669952.000000	1106923382.067350
684	757646557184.000000	1107670405.239766
685	758411886592.000000	1107170637.360584
686	760554979328.000000	1108680727.883382
687	760631590912.000000	1107178443.831150
688	761755926528.000000	1107203381.581395
689	762187481088.000000	1106222759.198839
690	763608694784.000000	1106679267.802899
691	765111500800.000000	1107252533.719248
692	765815029760.000000	1106669118.150289
693	767724879872.000000	1107828109.483406
694	769113653248.000000	1108232929.752161
695	769847001088.000000	1107693526.745324
696	769954742272.000000	1106256813.609195
697	771601203200.000000	1107031855.380201
698	773326372864.000000	1107917439.633238
699	774826819584.000000	1108478997.974249
700	776291221504.000000	1108987459.291429
701	778232922112.000000	1110175352.513552
702	778904928256.000000	1109551179.851852
703	780520849408.000000	1110271478.532006
704	781160677376.000000	1109603234.909091
705	782898757632.000000	1110494691.676596
706	783304753152.000000	1109496817.495751
707	784574185472.000000	1109723034.613861
708	784688939008.000000	1108317710.463277
709	784906780672.000000	1107061749.889986
710	785244553216.000000	1105978243.966197
711	785768841216.000000	1105160114.227848
712	786061262848.000000	1104018627.595506
713	787326369792.000000	1104244557.913043
714	787451019264.000000	1102872576.000000
715	789361328128.000000	1104001857.521678
716	791391764480.000000	1105295760.446927
717	791512088576.000000	1103922020.329149
718	793499009024.000000	1105151823.153203
719	794506297344.000000	1105015712.578581
720	795058110464.000000	1104247375.644444
721	796318695424.000000	1104464210.019418
722	796681240576.000000	1103436621.296399
723	797936648192.000000	1103646816.309820
724	798959599616.000000	1103535358.585635
725	800710983680.000000	1104428943.006896
726	802699673600.000000	1105646933.333333
727	803830366208.000000	1105681384.055021
728	805080727552.000000	1105880120.263736
729	806647103488.000000	1106511801.766804
730	807130824704.000000	1105658663.978082
731	807698104320.000000	1104922167.332421
732	809058697216.000000	1105271444.284153
733	810214424576.000000	1105340279.094134
734	810250207232.000000	1103883116.119891
735	812250628096.000000	1105102895.368707
736	812996952064.000000	1104615424.000000
737	813438730240.000000	1103716051.886024
738	814561034240.000000	1103741238.807588
739	815422111744.000000	1103412871.101489
740	816081731584.000000	1102813150.789189
741	817541808128.000000	1103295287.622132
742	818927239168.000000	1103675524.485175
743	819879280640.000000	1103471440.969044
744	820456980480.000000	1102764758.709677
745	821967060992.000000	1103311491.264430
746	822681927680.000000	1102790787.774799
747	823142645760.000000	1101931252.690763
748	824773050368.000000	1102637767.871658
749	825327353856.000000	1101905679.380507
750	826795294720.000000	1102393726.293333
751	826830028800.000000	1100972075.632490
752	828644917248.000000	1101921432.510638
753	830475468800.000000	1102889068.791501
754	831765610496.000000	1103137414.450928
755	832455966720.000000	1102590684.397351
756	833890418688.000000	1103029654.349206
757	835021766656.000000	1103067062.953765
758	836842815488.000000	1104014268.453826
759	837380145152.000000	1103267648.421607
760	837930385408.000000	1102539980.800000
761	838087671808.000000	1101297860.457293
762	839192281088.000000	1101302206.152231
763	841103114240.000000	1102363190.353866
764	842416128000.000000	1102638910.994764
765	843556519936.000000	1102688261.354248
766	845320290304.000000	1103551292.825065
767	847379628032.000000	1104797428.985658
768	848961798144.000000	1105419008.000000
769	849700454400.000000	1104942073.342003
770	850473451520.000000	1104510976.000000
771	850567757824.000000	1103200723.507133
772	850619006976.000000	1101838091.937824
773	850629885952.000000	1100426760.610608
774	851676233728.000000	1100356891.121447
775	852305182720.000000	1099748622.864516
776	853826142208.000000	1100291420.371134
777	855587422208.000000	1101142113.523809
