203	1141496605.00
204	1146255239.53
205	1147649648.39
206	1147262319.84
207	1143421076.41
208	1146493243.08
209	1150141591.89
210	1145452095.39
211	1146635870.64
212	1143739836.38
213	1144716619.72
214	1141666825.57
215	1143354772.84
216	1141211742.81
217	1139206323.32
218	1136260387.23
219	1131799163.91
220	1132834220.22
221	1129881562.93
222	1131090621.12
223	1130936384.29
224	1135200987.43
225	1132828499.06
226	1133005144.35
227	1134818416.78
228	1130908115.09
229	1130391042.24
230	1131008747.97
231	1134891451.29
232	1134173572.41
233	1132405896.24
234	1135346014.09
235	1134485469.14
236	1129707762.98
237	1128066605.37
238	1128726941.04
239	1131491173.76
240	1128869478.40
241	1130204351.20
242	1129819719.93
243	1129429286.98
244	1127484432.79
245	1129124023.90
246	1126127732.55
247	1126974832.97
248	1122784421.16
249	1121845642.80
250	1123336716.29
251	1124627264.25
252	1125598224.25
253	1124095619.54
254	1121230912.50
255	1121963469.80
256	1122841728.00
257	1124578634.71
258	1122953009.61
259	1124756539.31
260	1122100712.37
261	1125378667.89
262	1126695912.55
263	1127744983.12
264	1125565905.45
265	1125633228.80
266	1122109116.63
267	1120001649.14
268	1122852986.27
269	1124156305.61
270	1120738296.41
271	1117484564.78
272	1116231077.65
273	1116678706.64
274	1117252585.58
275	1118394956.33
276	1116589664.46
277	1118572943.25
278	1116776934.22
279	1115311379.27
280	1112783491.66
281	1116346171.22
282	1112414803.52
283	1114762496.90
284	1113343798.08
285	1110855435.68
286	1110248813.20
287	1113553345.56
288	1116538880.00
289	1118359027.60
290	1119679396.19
291	1116725670.27
292	1117944846.03
293	1116942573.65
294	1118799050.01
295	1121871573.48
296	1124729053.41
297	1127174295.70
298	1124858694.44
299	1126796832.54
300	1126963828.05
301	1125340755.35
302	1128049358.83
303	1130773392.48
304	1133227600.84
305	1133019458.31
306	1133360522.88
307	1130807242.63
308	1129045590.44
309	1131400354.38
310	1131161718.92
311	1130726218.91
312	1132945302.97
313	1132728516.29
314	1131111600.10
315	1128750765.92
316	1129828300.15
317	1131192914.37
318	1128574744.15
319	1129096939.94
320	1128873062.40
321	1130963428.88
322	1132281347.18
323	1129960654.07
324	1127944343.70
325	1127767786.73
326	1125107171.73
327	1122574361.05
328	1121511773.66
329	1120223082.60
330	1122892831.03
331	1125394487.69
332	1126028695.13
333	1128043812.13
334	1129926680.53
335	1129733826.10
336	1128512463.24
337	1127676590.72
338	1128526139.08
339	1129054304.66
340	1127368872.66
341	1125015191.65
342	1122181167.91
343	1119584733.67
344	1120370402.23
345	1119386223.30
346	1117940173.69
347	1116769324.27
348	1114122734.34
349	1113559826.34
350	1116111971.47
351	1116502570.30
352	1114950190.55
353	1115799227.10
354	1117268465.54
355	1117069796.60
356	1114880667.33
357	1117069564.41
358	1117702384.27
359	1117685902.62
360	1115821033.24
361	1116046855.09
362	1115492148.33
363	1117329041.28
364	1116586254.07
365	1114964596.43
366	1113831144.22
367	1115063968.44
368	1115760818.09
369	1118468634.36
370	1117408903.61
371	1119592470.08
372	1117368364.04
373	1116737744.64
374	1113782830.55
375	1115298288.98
376	1116754878.64
377	1115465483.54
378	1113165975.70
379	1115133168.46
380	1116273222.06
381	1113620480.00
382	1113230008.96
383	1115854521.82
384	1116907605.33
385	1115182790.15
386	1114930181.31
387	1116850202.46
388	1114491534.52
389	1112176160.90
390	1111432753.89
391	1110247554.95
392	1111015173.22
393	1112609341.23
394	1110503278.46
395	1107971940.46
396	1105463730.42
397	1105155110.69
398	1106591661.67
399	1107543124.69
400	1107150274.56
401	1105027174.14
402	1105428153.95
403	1105768519.15
404	1105848137.50
405	1106272842.59
406	1105462377.93
407	1104351805.64
408	1106322773.33
409	1106120133.16
410	1104311730.58
411	1104810671.65
412	1104869435.65
413	1105412453.04
414	1105834914.01
415	1104379351.29
416	1106008221.54
417	1103716843.13
418	1101584119.43
419	1103689351.64
420	1101928935.62
421	1101768815.89
422	1100305490.50
423	1101901620.65
424	1100775810.42
425	1099990611.12
426	1101835922.63
427	1100986842.83
428	1102503246.95
429	1103232871.24
430	1100848656.67
431	1099577301.23
432	1100900731.26
433	1101462719.56
434	1103061935.78
435	1102047425.03
436	1100608352.29
437	1099062864.84
438	1099556349.66
439	1097588418.77
440	1098386413.38
441	1099705002.67
442	1100712556.89
443	1099199083.49
444	1098663806.85
445	1097718206.42
446	1097346686.28
447	1096001558.91
448	1095404178.29
449	1095513058.35
450	1093816957.16
451	1094036259.76
452	1091685058.83
453	1091077615.05
454	1090482085.78
455	1089526853.77
456	1090610301.75
457	1089447734.34
458	1090115163.67
459	1090324288.14
460	1092247053.36
461	1093073309.15
462	1094471414.03
463	1095344287.24
464	1094427400.83
465	1095056668.08
466	1092734466.20
467	1092845357.50
468	1094382583.25
469	1094880956.86
470	1095487923.74
471	1095526143.46
472	1095028250.03
473	1094357399.00
474	1095305518.45
475	1096624994.63
476	1097379117.18
477	1095766797.42
478	1093622197.02
479	1091624053.58
480	1092417672.53
481	1090984195.73
482	1091478421.78
483	1092332270.51
484	1092594798.02
485	1090347024.89
486	1088128729.02
487	1087240356.01
488	1086163447.61
489	1086820343.62
490	1088360698.78
491	1086936449.82
492	1086217174.37
493	1086920807.85
494	1088541749.89
495	1089176942.16
496	1088337193.29
497	1089971412.22
498	1088585925.40
499	1087080632.69
500	1087068831.74
501	1088452301.41
502	1089174442.33
503	1090869325.36
504	1089519225.90
505	1089039483.69
506	1089883755.26
507	1091414569.40
508	1091580129.76
509	1092553231.09
510	1094337475.76
511	1093175620.63
512	1094926848.00
513	1095100938.98
514	1096870166.91
515	1096801969.96
516	1096976114.11
517	1098755153.21
518	1099949139.03
519	1101198503.71
520	1101535893.66
521	1102130484.58
522	1104113742.47
523	1105845316.53
524	1105065030.35
525	1106536412.89
526	1106838002.37
527	1107336547.58
528	1108327703.27
529	1109380399.91
530	1110508138.26
531	1109479555.13
532	1109833681.80
533	1109647313.89
534	1108240759.85
535	1109362416.21
536	1110758659.82
537	1112181433.92
538	1112766319.35
539	1112345202.94
540	1112718995.91
541	1113031564.54
542	1113535960.32
543	1113615109.19
544	1112153630.12
545	1112394475.80
546	1110486754.93
547	1111208287.94
548	1111211075.27
549	1112443876.02
550	1112432252.74
551	1110852327.38
552	1110745444.17
553	1110718704.72
554	1108901769.70
555	1110054790.23
556	1109543928.63
557	1110010411.20
558	1109761137.78
559	1108329004.88
560	1107933944.69
561	1106904675.48
562	1106489416.88
563	1104590655.20
564	1105364454.58
565	1105588724.22
566	1106719863.41
567	1106974817.52
568	1106714970.14
569	1106571559.14
570	1108379554.58
571	1106659259.85
572	1105003298.01
573	1105476345.30
574	1105785046.08
575	1104693280.06
576	1103594837.33
577	1104027860.96
578	1105549007.28
579	1106376601.42
580	1106182821.96
581	1105899921.85
582	1107138271.45
583	1108748389.87
584	1110339191.23
585	1111741613.29
586	1112655333.79
587	1111980126.20
588	1112049287.84
589	1110960263.61
590	1110815428.12
591	1112387216.68
592	1112199168.00
593	1113526044.06
594	1115148439.70
595	1113937531.05
596	1113718893.96
597	1114659889.74
598	1115548312.40
599	1116929719.77
600	1115990152.53
601	1116854697.96
602	1118436505.09
603	1117763539.85
604	1117343554.12
605	1117487266.49
606	1117608010.35
607	1117967935.26
608	1116803934.32
609	1116655528.56
610	1116092691.30
611	1116564183.36
612	1117955814.90
613	1116870178.24
614	1117172552.55
615	1118378020.63
616	1116945155.32
617	1116435075.94
618	1115320068.14
619	1115761199.15
620	1116014446.66
621	1116556883.27
622	1116820680.85
623	1115230950.93
624	1115373988.10
625	1115526004.74
626	1114576300.58
627	1112863471.26
628	1112267182.47
629	1110529816.83
630	1111915711.80
631	1112200446.78
632	1113059379.85
633	1114310885.71
634	1115714427.56
635	1114542679.89
636	1114302837.53
637	1114197803.81
638	1115128116.16
639	1115530510.82
640	1117027737.60
641	1115805507.49
642	1115047164.01
643	1116259399.66
644	1115746634.73
645	1117011434.57
646	1117767711.70
647	1117619340.86
648	1116799279.41
649	1118210877.93
650	1116894658.56
651	1118034697.04
652	1118372543.61
653	1119023285.91
654	1120348041.00
655	1119241017.45
656	1118458954.93
657	1117303014.67
658	1116267417.29
659	1116613903.93
660	1115495504.68
661	1114219475.07
662	1113274485.56
663	1114662482.63
664	1113028583.33
665	1111874216.61
666	1110591654.05
667	1110413588.34
668	1110836279.19
669	1112113690.79
670	1110777097.93
671	1111087479.42
672	1109659550.48
673	1109267107.57
674	1109203023.00
675	1108948734.10
676	1108239644.78
677	1107376893.35
678	1108633461.05
679	1108791326.16
680	1107763007.25
681	1106245851.54
682	1105983614.12
683	1106923382.07
684	1107670405.24
685	1107170637.36
686	1108680727.88
687	1107178443.83
688	1107203381.58
689	1106222759.20
690	1106679267.80
691	1107252533.72
692	1106669118.15
693	1107828109.48
694	1108232929.75
695	1107693526.75
696	1106256813.61
697	1107031855.38
698	1107917439.63
699	1108478997.97
700	1108987459.29
701	1110175352.51
702	1109551179.85
703	1110271478.53
704	1109603234.91
705	1110494691.68
706	1109496817.50
707	1109723034.61
708	1108317710.46
709	1107061749.89
710	1105978243.97
711	1105160114.23
712	1104018627.60
713	1104244557.91
714	1102872576.00
715	1104001857.52
716	1105295760.45
717	1103922020.33
718	1105151823.15
719	1105015712.58
720	1104247375.64
721	1104464210.02
722	1103436621.30
723	1103646816.31
724	1103535358.59
725	1104428943.01
726	1105646933.33
727	1105681384.06
728	1105880120.26
729	1106511801.77
730	1105658663.98
731	1104922167.33
732	1105271444.28
733	1105340279.09
734	1103883116.12
735	1105102895.37
736	1104615424.00
737	1103716051.89
738	1103741238.81
739	1103412871.10
740	1102813150.79
741	1103295287.62
742	1103675524.49
743	1103471440.97
744	1102764758.71
745	1103311491.26
746	1102790787.77
747	1101931252.69
748	1102637767.87
749	1101905679.38
750	1102393726.29
751	1100972075.63
752	1101921432.51
753	1102889068.79
754	1103137414.45
755	1102590684.40
756	1103029654.35
757	1103067062.95
758	1104014268.45
759	1103267648.42
760	1102539980.80
761	1101297860.46
762	1101302206.15
763	1102363190.35
764	1102638910.99
765	1102688261.35
766	1103551292.83
767	1104797428.99
768	1105419008.00
769	1104942073.34
770	1104510976.00
771	1103200723.51
772	1101838091.94
773	1100426760.61
774	1100356891.12
775	1099748622.86
776	1100291420.37
777	1101142113.52
778	1101127364.11
779	1101002528.53
780	1099806415.43
781	1098923339.72
782	1098846218.48
783	1099975307.28
784	1098691145.14
785	1097522459.07
786	1096795154.24
787	1097342611.68
788	1097615807.03
789	1096477416.96
790	1097703361.78
791	1098670691.03
792	1097733875.07
793	1097638497.49
794	1098304287.60
795	1099022974.87
796	1097661146.69
797	1097842955.24
798	1098449060.25
799	1099073169.46
800	1100175851.52
801	1099060810.79
802	1099799411.55
803	1100960891.70
804	1099862566.21
805	1099229629.22
806	1098503455.13
807	1099297047.16
808	1098189104.16
809	1098813839.98
810	1098192253.79
811	1097297046.25
812	1098425651.70
813	1099084345.31
814	1097989177.87
815	1099227125.95
816	1100104563.45
817	1099655817.24
818	1100129437.73
819	1099983190.58
820	1099779356.72
821	1100150517.09
822	1099658521.54
823	1099889254.65
824	1098893172.82
825	1097772723.36
826	1097426423.32
827	1096455080.09
828	1096842314.20
829	1095815755.97
830	1096774095.88
831	1096959470.13
832	1096185304.62
833	1096592331.14
834	1096639269.45
835	1096129235.54
836	1097241026.76
837	1097901118.39
838	1096903873.07
839	1095694431.20
840	1095706448.46
841	1095423174.47
842	1094661818.07
843	1094516347.29
844	1093627030.45
845	1093116204.53
846	1092925125.30
847	1091648549.48
848	1092006738.11
849	1091039777.17
850	1090923281.47
851	1089853822.65
852	1090541269.93
853	1091241395.77
854	1091685258.49
855	1092694605.25
856	1093593643.07
857	1092474643.42
858	1091319449.96
859	1091366659.28
860	1090539920.07
861	1091587558.43
862	1090594079.48
863	1090295853.09
864	1090515778.37
865	1090839976.99
866	1091317050.53
867	1091394365.12
868	1091142991.04
869	1091919730.60
870	1092090548.08
871	1093108803.01
872	1092401321.10
873	1093091459.37
874	1092760236.23
875	1092448644.53
876	1091440583.89
877	1092174477.87
878	1091877904.33
879	1092461410.73
880	1093499661.96
881	1094328608.25
882	1095112281.40
883	1095609546.94
884	1095913231.06
885	1095927352.12
886	1096204472.92
887	1096184985.54
888	1096350341.77
889	1096740020.84
890	1095578861.02
891	1096171244.18
892	1096386128.36
893	1095492657.31
894	1094613060.72
895	1093860057.96
896	1094502473.14
897	1095303533.31
898	1095842270.93
899	1095062893.63
900	1095437007.08
901	1094967195.99
902	1094004654.26
903	1094905960.33
904	1093937641.35
905	1093867314.07
906	1093300703.22
907	1092568214.16
908	1092045494.70
909	1092397810.76
910	1093432151.21
911	1092755033.36
912	1092750497.68
913	1093384678.76
914	1094388388.69
915	1093525888.98
916	1093022715.53
917	1093144553.67
918	1093461520.73
919	1094312640.21
920	1093666691.34
921	1094050797.10
922	1094330079.24
923	1095081495.85
924	1095785822.20
925	1096396521.03
926	1095278468.15
927	1095464639.65
928	1095713332.97
929	1096299399.85
930	1096908870.47
931	1096386447.81
932	1095386916.26
933	1096238373.04
934	1095461815.64
935	1094701288.18
936	1094357167.04
937	1094204653.15
938	1093905183.11
939	1094221091.17
940	1093287029.65
941	1092868516.05
942	1093690439.75
943	1093914332.98
944	1092992538.03
945	1093667056.56
946	1094212887.27
947	1093961721.51
948	1093638636.56
949	1093378315.60
950	1092842670.62
951	1093047585.65
952	1092053353.41
953	1092938989.46
954	1092766224.10
955	1093603555.32
956	1093975515.58
957	1093866101.17
958	1093781542.48
959	1093295811.94
960	1092658995.20
961	1092071854.48
962	1092224066.00
963	1091761501.84
964	1090909808.60
965	1091447138.42
966	1091384712.22
967	1091335088.58
968	1090634675.83
969	1091412534.42
970	1090582684.24
971	1090107938.27
972	1089394207.60
973	1088280847.52
974	1089149512.54
975	1088668437.79
976	1089332207.21
977	1089647015.44
978	1090042530.29
979	1089313887.18
980	1088300378.91
981	1089291893.43
982	1089877561.35
983	1089015645.49
984	1089788553.37
985	1089134001.51
986	1090194749.79
987	1090256630.40
988	1090604873.59
989	1090513606.28
990	1091209352.53
991	1092041908.83
992	1092482213.16
993	1092258482.92
994	1091577637.60
995	1092289170.65
996	1091526096.71
997	1091882280.83
998	1091485072.16
999	1091138843.93
1000	1091191242.75
